variable,variable_val,mean/pct,mean/pct_low,mean/pct_upp,n_unweighted,population,subset_1_val,subset_1_name,level
difficulty_remembering,cannot_do_at_all,0.004489337822671156,9.130768997570732e-5,0.008887367955366605,4,refugee,,,Household
difficulty_remembering,no_difficulty,0.9360269360269361,0.9199283827891567,0.9521254892647155,834,refugee,,,Household
difficulty_remembering,some_difficulty,0.04040404040404041,0.027450135553615737,0.05335794525446508,36,refugee,,,Household
difficulty_self_care,a_lot_of_difficulty,0.022446689113355782,0.01270149553585402,0.03219188269085754,20,refugee,,,Household
difficulty_self_care,cannot_do_at_all,0.0056116722783389455,6.97297673432665e-4,0.010526046883245226,5,refugee,,,Household
difficulty_self_care,no_difficulty,0.9292929292929294,0.9124292692698002,0.9461565893160586,828,refugee,,,Household
difficulty_self_care,some_difficulty,0.04264870931537598,0.02935541228566068,0.055942006345091284,38,refugee,,,Household
difficulty_communicating,a_lot_of_difficulty,0.007856341189674524,0.002048141390035974,0.013664540989313073,7,refugee,,,Household
difficulty_communicating,cannot_do_at_all,0.004489337822671156,9.13076899756865e-5,0.008887367955366626,4,refugee,,,Household
difficulty_communicating,no_difficulty,0.9674523007856342,0.9557783185838942,0.9791262829873741,862,refugee,,,Household
difficulty_communicating,some_difficulty,0.020202020202020204,0.01094630955093297,0.029457730853107437,18,refugee,,,Household
drinking_water_source,borehole_manual,0.0022753128555176336,-8.805819307533985e-4,0.005431207641788666,2,refugee,,,Household
drinking_water_source,dk,0.009101251422070534,0.0028110899756239203,0.015391412868517147,8,refugee,,,Household
drinking_water_source,dwta,0.0011376564277588168,-0.0010951700798785774,0.003370482935396211,1,refugee,,,Household
drinking_water_source,hand_pump,0.14448236632536973,0.12119510042050785,0.1677696322302316,127,refugee,,,Household
drinking_water_source,piped_into_dwelling,0.0011376564277588168,-0.0010951700798785848,0.003370482935396218,1,refugee,,,Household
drinking_water_source,piped_system,0.0011376564277588168,-0.0010951700798785783,0.003370482935396212,1,refugee,,,Household
drinking_water_source,protected_spring,0.00341296928327645,-4.499924129372926e-4,0.007275930979490193,3,refugee,,,Household
