uuid,start_date,enumerator_id,region,type,name,current_value,value,issue_id,issue,other_text,checked_by,checked_date,comment,reviewed,adjust_log,so_sm_choices,sheet,index
5d38d5a0-19d9-4053-a879-798ea298ca4e,2024-04-25T00:00:00Z,enum_01,ET01,remove_option,dropout_reason,other,other,other_checks,,No dropped out,TKC,2024-04-29T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
5ec00abe-fe46-47f5-b928-eac8050d511b,2024-04-25T00:00:00Z,enum_07,ET01,add_option,dropout_reason,other,NA,other_checks,,None dropped out of school,TKC,2024-04-29T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
5ec00abe-fe46-47f5-b928-eac8050d511b,2024-04-25T00:00:00Z,enum_07,ET01,remove_option,dropout_reason,other,other,other_checks,,None dropped out of school,TKC,2024-04-29T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
63486fb1-5c82-4fa9-bc7b-2cfafa66473c,2024-04-25T00:00:00Z,enum_16,ET01,add_option,dropout_reason,other,education_priorty_realted_for,other_checks,,Lack of interest,TKC,2024-04-29T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
63486fb1-5c82-4fa9-bc7b-2cfafa66473c,2024-04-25T00:00:00Z,enum_16,ET01,remove_option,dropout_reason,other,other,other_checks,,Lack of interest,TKC,2024-04-29T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
641ba660-fb40-428c-9532-a8ea282eae23,2024-04-25T00:00:00Z,enum_04,ET01,add_option,dropout_reason,other child_thinks_feels_overaged_for_the_level_overaged_realted_they lack_learning_realted_materials lack_of_teaching_realted_in,NA,other_checks,,Adults,TK,2024-04-29T00:00:00Z,,,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
641ba660-fb40-428c-9532-a8ea282eae23,2024-04-25T00:00:00Z,enum_04,ET01,remove_option,dropout_reason,other child_thinks_feels_overaged_for_the_level_overaged_realted_they lack_learning_realted_materials lack_of_teaching_realted_in,other,other_checks,,Adults,TKC,2024-04-29T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
6561bb17-90c7-42c4-b099-ae8abc18f7e7,2024-04-26T00:00:00Z,enum_16,ET01,add_option,dropout_reason,other,NA,other_checks,,Not applicable(adult),TKC,2024-04-29T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
6561bb17-90c7-42c4-b099-ae8abc18f7e7,2024-04-26T00:00:00Z,enum_16,ET01,remove_option,dropout_reason,other,other,other_checks,,Not applicable(adult),TKC,2024-04-29T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
663ae665-8044-4d9b-a01c-a6b708766b06,2024-04-27T00:00:00Z,enum_04,ET01,add_option,dropout_reason,other,NA,other_checks,,Adult,TKC,2024-04-29T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
663ae665-8044-4d9b-a01c-a6b708766b06,2024-04-27T00:00:00Z,enum_04,ET01,remove_option,dropout_reason,other,other,other_checks,,Adult,TKC,2024-04-29T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
66b2ec96-8061-48b7-a2ec-a362d73cc8e4,2024-04-26T00:00:00Z,enum_04,ET01,add_option,dropout_reason,other,NA,other_checks,,Adult,TKC,2024-04-29T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
66b2ec96-8061-48b7-a2ec-a362d73cc8e4,2024-04-26T00:00:00Z,enum_04,ET01,remove_option,dropout_reason,other,other,other_checks,,Adult,TKC,2024-04-29T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
66ca65ad-0bdc-4fd2-9b0a-d8c8ffe340c4,2024-04-25T00:00:00Z,enum_09,ET01,add_option,dropout_reason,other,NA,other_checks,,No drop out,TKC,2024-04-29T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
66ca65ad-0bdc-4fd2-9b0a-d8c8ffe340c4,2024-04-25T00:00:00Z,enum_09,ET01,remove_option,dropout_reason,other,other,other_checks,,No drop out,TKC,2024-04-29T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
6a2a94a9-2c5a-4373-bc59-485f5c6b9318,2024-04-25T00:00:00Z,enum_16,ET01,add_option,dropout_reason,other,NA,other_checks,,No dropped out,TKC,2024-04-29T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
6a2a94a9-2c5a-4373-bc59-485f5c6b9318,2024-04-25T00:00:00Z,enum_16,ET01,remove_option,dropout_reason,other,other,other_checks,,No dropped out,TKC,2024-04-29T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
6b7b99e4-a6dc-4a60-885d-c8554edd2b4a,2024-04-27T00:00:00Z,enum_01,ET01,add_option,dropout_reason,other,NA,other_checks,,No dropped out,TKC,2024-04-29T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
6b7b99e4-a6dc-4a60-885d-c8554edd2b4a,2024-04-27T00:00:00Z,enum_01,ET01,remove_option,dropout_reason,other,other,other_checks,,No dropped out,TKC,2024-04-29T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
7529bf0d-567b-431b-a110-1a542865b5e7,2024-04-26T00:00:00Z,enum_04,ET01,add_option,dropout_reason,other,NA,other_checks,,Adult,TKC,2024-04-29T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
7529bf0d-567b-431b-a110-1a542865b5e7,2024-04-26T00:00:00Z,enum_04,ET01,remove_option,dropout_reason,other,other,other_checks,,Adult,TKC,2024-04-29T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
800bc025-bad6-4b90-8123-12686ac7771b,2024-04-26T00:00:00Z,enum_07,ET01,add_option,dropout_reason,other,NA,other_checks,,None of my children dropped out of school,TKC,2024-04-29T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
800bc025-bad6-4b90-8123-12686ac7771b,2024-04-26T00:00:00Z,enum_07,ET01,remove_option,dropout_reason,other,other,other_checks,,None of my children dropped out of school,TKC,2024-04-29T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
809dedb3-289d-4cee-905c-eb20555a72f0,2024-04-25T00:00:00Z,enum_09,ET01,add_option,dropout_reason,other,NA,other_checks,,No drop out,TKC,2024-04-29T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
809dedb3-289d-4cee-905c-eb20555a72f0,2024-04-25T00:00:00Z,enum_09,ET01,remove_option,dropout_reason,other,other,other_checks,,No drop out,TKC,2024-04-29T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
822fa935-bfbf-4d7b-930b-68fcbe91a167,2024-04-26T00:00:00Z,enum_08,ET01,add_option,dropout_reason,other,NA,other_checks,,Not drop out.,TKC,2024-04-29T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
822fa935-bfbf-4d7b-930b-68fcbe91a167,2024-04-26T00:00:00Z,enum_08,ET01,remove_option,dropout_reason,other,other,other_checks,,Not drop out.,TKC,2024-04-29T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
89163504-c0e6-43a2-8552-ef6de0c1a5ca,2024-04-25T00:00:00Z,enum_11,ET01,add_option,dropout_reason,other,NA,other_checks,,No drop out,TKC,2024-04-29T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
89163504-c0e6-43a2-8552-ef6de0c1a5ca,2024-04-25T00:00:00Z,enum_11,ET01,remove_option,dropout_reason,other,other,other_checks,,No drop out,TKC,2024-04-29T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
8db1b4cf-59cc-432e-8434-109d088e41d7,2024-04-27T00:00:00Z,enum_03,ET01,add_option,dropout_reason,other,NA,other_checks,,No Drop out,TKC,2024-04-29T00:00:00Z,,1,,cannot_afford_school_fees : cannot_afford_education_realted_costs : lack_of_feeding_realted_food : in_realted_in : commuting_realted_commuting : at_realted_while : school_not_accessible : lack_of_teaching_realted_in : lack_learning_realted_materials : home_realted_at : gold_realted_in : children_other_realted_income : migrate_realted_to : health_realted_mental : physical_realted_physical : education_is_a_realted_for : education_priorty_realted_for : child_thinks_feels_overaged_for_the_level_overaged_realted_they : not_able_to_register_register_realted_in : by_realted_by : pregnancy_realted_pregnancy : at_realted_food : migrated_to_other_country : bullying : service_provider_not_able_to_help_me_a_disability_able_realted_issue : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_against_idp : other : dwta : dk,education_loop2,1
